timestamp_nsec,channel_0,channel_1,channel_2,channel_3,channel_4,channel_5
1728464446345191000,165,2743,1044,0,1237,1753
1728464446346033000,410,2894,687,0,1438,1490
1728464446346875000,704,2894,389,0,1586,1204
1728464446347717000,1016,2703,151,81,1704,932
1728464446348559000,1350,2392,0,281,1777,667
1728464446349402000,1637,1917,0,537,1797,480
1728464446350245000,1914,1632,0,808,1724,218
1728464446351087000,2337,1319,13,1072,1577,50
1728464446351929000,2456,1023,193,1336,1382,0
1728464446352772000,2546,704,450,1542,1138,0
1728464446353615000,2496,279,754,1703,1002,0
1728464446354458000,2441,101,1103,1909,736,130
1728464446355300000,2294,0,1483,2271,480,361
1728464446356142000,1835,5,1827,2311,286,629
1728464446356985000,1544,2,2106,2280,136,904
1728464446357827000,1226,34,2502,1898,26,1184
1728464446358676000,903,221,2612,1677,0,1439
1728464446359518000,543,460,2647,1408,0,1681
1728464446360360000,326,768,2656,1118,34,1875
1728464446361203000,97,1090,2570,861,194,2028
1728464446362045000,0,1431,2433,608,407,2177
1728464446362887000,0,1767,1967,392,630,2353
1728464446363729000,0,2039,1666,221,871,2057
1728464446364572000,20,2510,1392,74,1078,1912
1728464446365414000,220,2786,956,0,1291,1686
1728464446366256000,486,2922,610,0,1478,1427
1728464446367098000,794,2863,320,0,1636,1114
1728464446367940000,1122,2648,96,114,1735,858
1728464446368783000,1436,2285,8,340,1784,597
1728464446369626000,1728,1837,0,614,1786,353
1728464446370469000,1987,1647,0,884,1687,158
1728464446371311000,2372,1267,59,1133,1531,28
1728464446372172000,2507,946,265,1395,1323,0
1728464446373014000,2534,623,529,1580,1182,0
1728464446373856000,2480,242,834,1784,930,16
1728464446374699000,2396,103,1216,1916,647,195
1728464446375541000,2114,17,1573,2287,426,448
1728464446376383000,1762,5,1898,2310,242,707
1728464446377225000,1452,0,2167,2255,104,984
1728464446378067000,1144,77,2535,1849,0,1253
1728464446378909000,825,282,2635,1612,0,1511
1728464446379751000,506,530,2660,1339,2,1730
1728464446380594000,242,842,2639,1062,65,1928
1728464446381437000,53,1179,2559,806,244,2066
1728464446382279000,0,1504,2182,526,469,2326
1728464446383121000,0,1787,1870,339,707,2332
1728464446383963000,0,2068,1585,164,914,2055
1728464446384805000,79,2599,1216,40,1121,1857
1728464446385662000,292,2832,847,0,1344,1614
1728464446386504000,559,2916,532,0,1515,1339
1728464446387346000,875,2816,257,1,1657,1047
1728464446388188000,1200,2555,46,173,1760,787
1728464446389030000,1501,2049,0,405,1793,607
1728464446389873000,1795,1770,0,683,1768,357
